Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
27,0.14956855225311602,728,0.2062780269058296,23,1,0.13577586206896552,1,1864,2,0.14795918367346939,36,2,2,0.3971571172349599,3,0.12481426448736999,3540,7018,1,0.16122448979591836,0.10436432637571158,21,4,4,80,1,9,5,3,9,8,5,8,0
29,0.14956855225311602,352,0.19008460036286423,6,1,0.13577586206896552,1,1865,4,0.17006802721088435,87,2,1,0.22804546072229726,2,0.12481426448736999,2804,15434,1,0.16122448979591836,0.10436432637571158,11,3,4,80,0,1,3,3,1,0,0,0,0
43,0.14956855225311602,823,0.1383975026014568,6,3,0.13577586206896552,1,1866,1,0.14795918367346939,81,2,5,0.04905041685272943,3,0.12481426448736999,19392,22539,7,0.16122448979591836,0.10436432637571158,13,3,4,80,0,21,2,3,16,12,6,14,0
48,0.14956855225311602,1224,0.1383975026014568,10,3,0.14686468646864687,1,1867,4,0.17006802721088435,91,2,5,0.02533683182797013,2,0.12481426448736999,19665,13583,4,0.16122448979591836,0.10436432637571158,12,3,4,80,0,29,3,3,22,10,12,9,0
29,0.2490974729235817,459,0.1383975026014568,24,2,0.14686468646864687,1,1868,4,0.17006802721088435,73,2,1,0.16095890410958943,4,0.2553191489361702,2439,14753,1,0.16122448979591836,0.30528846153846156,24,4,2,80,0,1,3,2,1,0,1,0,1
46,0.14956855225311602,1254,0.2062780269058296,10,3,0.14686468646864687,1,1869,3,0.14795918367346939,64,3,3,0.17484662576687046,2,0.12481426448736999,7314,14011,5,0.16122448979591836,0.10436432637571158,21,4,3,80,3,14,2,3,8,7,0,7,1
27,0.2490974729235817,1131,0.1383975026014568,15,3,0.14686468646864687,1,1870,4,0.14795918367346939,77,2,1,0.16095890410958943,1,0.12481426448736999,4774,23844,0,0.16122448979591836,0.10436432637571158,19,3,4,80,1,8,2,2,7,6,7,3,0
39,0.14956855225311602,835,0.1383975026014568,19,4,0.13420118338933018,1,1871,4,0.17006802721088435,41,3,2,0.16095890410958943,4,0.10091743119266336,3902,5141,8,0.16122448979591836,0.10436432637571158,14,3,2,80,3,7,2,3,2,2,2,2,0
55,0.14956855225311602,836,0.1383975026014568,2,4,0.24242313209808733,1,1873,2,0.17006802721088435,98,2,1,0.16095890410958943,4,0.12481426448736999,2662,7975,8,0.16122448979591836,0.10436432637571158,20,4,2,80,1,19,2,4,5,2,0,4,0
28,0.14956855225311602,1172,0.2062780269058296,3,3,0.13577586206896552,1,1875,2,0.14795918367346939,78,3,1,0.3971571172349599,2,0.12481426448736999,2856,3692,1,0.16122448979591836,0.10436432637571158,19,3,4,80,1,1,3,3,1,0,0,0,0
30,0.14956855225311602,945,0.2062780269058296,9,3,0.13577586206896552,1,1876,2,0.17006802721088435,89,3,1,0.3971571172349599,4,0.2553191489361702,1081,16019,1,0.16122448979591836,0.10436432637571158,13,3,3,80,0,1,3,2,1,0,0,0,1
22,0.14956855225311602,391,0.1383975026014568,7,1,0.14686468646864687,1,1878,4,0.17006802721088435,75,3,1,0.16095890410958943,2,0.2553191489361702,2472,26092,1,0.16122448979591836,0.30528846153846156,23,4,1,80,0,1,2,3,1,0,0,0,1
36,0.14956855225311602,1266,0.2062780269058296,10,4,0.24242313209808733,1,1880,2,0.14795918367346939,63,2,2,0.17484662576687046,3,0.12481426448736999,5673,6060,1,0.16122448979591836,0.30528846153846156,13,3,1,80,1,10,4,3,10,9,1,7,0
31,0.14956855225311602,311,0.1383975026014568,20,3,0.14686468646864687,1,1881,2,0.17006802721088435,89,3,2,0.23938223937897848,3,0.10091743119266336,4197,18624,1,0.16122448979591836,0.10436432637571158,11,3,1,80,1,10,2,3,10,8,0,2,0
34,0.14956855225311602,1480,0.2062780269058296,4,3,0.14686468646864687,1,1882,3,0.17006802721088435,64,3,3,0.17484662576687046,4,0.12481426448736999,9713,24444,2,0.16122448979591836,0.30528846153846156,13,3,4,80,3,9,3,3,5,3,1,0,0
29,0.14956855225311602,592,0.1383975026014568,7,3,0.14686468646864687,1,1883,4,0.17006802721088435,59,3,1,0.23938223937897848,1,0.2553191489361702,2062,19384,3,0.16122448979591836,0.10436432637571158,14,3,2,80,0,11,2,3,3,2,1,2,0
37,0.14956855225311602,783,0.1383975026014568,7,4,0.13577586206896552,1,1885,4,0.17006802721088435,78,3,2,0.16095890410958943,1,0.12481426448736999,4284,13588,5,0.16122448979591836,0.30528846153846156,22,4,3,80,1,16,2,3,5,3,0,4,0
35,0.14956855225311602,219,0.1383975026014568,16,2,0.13420118338933018,1,1886,4,0.14795918367346939,44,2,2,0.06896586105729074,2,0.12481426448736999,4788,25388,0,0.16122448979591836,0.30528846153846156,11,3,4,80,0,4,2,3,3,2,0,2,0
45,0.14956855225311602,556,0.1383975026014568,25,2,0.14686468646864687,1,1888,2,0.14795918367346939,93,2,2,0.06896586105729074,4,0.12481426448736999,5906,23888,0,0.16122448979591836,0.10436432637571158,13,3,4,80,2,10,2,2,9,8,3,8,0
36,0.2490974729235817,1213,0.19008460036286423,2,1,0.22673012399864786,1,1890,2,0.17006802721088435,94,2,2,0.22804546072229726,4,0.2553191489361702,3886,4223,1,0.16122448979591836,0.10436432637571158,21,4,4,80,0,10,2,2,10,1,0,8,0
40,0.14956855225311602,1137,0.1383975026014568,1,4,0.14686468646864687,1,1892,1,0.17006802721088435,98,3,4,0.04905041685272943,1,0.10091743119266336,16823,18991,2,0.16122448979591836,0.10436432637571158,11,3,1,80,1,22,3,3,19,7,11,16,0
26,0.14956855225311602,482,0.1383975026014568,1,2,0.14686468646864687,1,1893,2,0.14795918367346939,90,2,1,0.16095890410958943,3,0.12481426448736999,2933,14908,1,0.16122448979591836,0.30528846153846156,13,3,3,80,1,1,3,2,1,0,1,0,0
27,0.14956855225311602,511,0.2062780269058296,2,2,0.13577586206896552,1,1898,1,0.14795918367346939,89,4,2,0.17484662576687046,3,0.2553191489361702,6500,26997,0,0.16122448979591836,0.10436432637571158,14,3,2,80,0,9,5,2,8,7,0,7,0
48,0.2490974729235817,117,0.1383975026014568,22,3,0.13577586206896552,1,1900,4,0.14795918367346939,58,3,4,0.04905041685272943,4,0.10091743119266336,17174,2437,3,0.16122448979591836,0.10436432637571158,11,3,2,80,1,24,3,3,22,17,4,7,0
44,0.14956855225311602,170,0.1383975026014568,1,4,0.14686468646864687,1,1903,2,0.17006802721088435,78,4,2,0.06870368828064846,1,0.12481426448736999,5033,9364,2,0.16122448979591836,0.10436432637571158,15,3,4,80,1,10,5,3,2,0,2,2,0
34,0.08000018359368788,967,0.1383975026014568,16,4,0.24242313209808733,1,1905,4,0.17006802721088435,85,1,1,0.16095890410958943,1,0.12481426448736999,2307,14460,1,0.16122448979591836,0.30528846153846156,23,4,2,80,1,5,2,3,5,2,3,0,1
56,0.14956855225311602,1162,0.1383975026014568,24,2,0.14686468646864687,1,1907,1,0.17006802721088435,97,3,1,0.23938223937897848,4,0.2553191489361702,2587,10261,1,0.16122448979591836,0.10436432637571158,16,3,4,80,0,5,3,3,4,2,1,0,1
36,0.14956855225311602,335,0.2062780269058296,17,2,0.22012573203437844,1,1908,3,0.17006802721088435,33,2,2,0.17484662576687046,2,0.12481426448736999,5507,16822,2,0.16122448979591836,0.10436432637571158,16,3,3,80,2,12,1,1,4,2,1,3,0
41,0.14956855225311602,337,0.2062780269058296,8,3,0.22012573203437844,1,1909,3,0.14795918367346939,54,3,2,0.17484662576687046,2,0.12481426448736999,4393,26841,5,0.16122448979591836,0.10436432637571158,21,4,3,80,1,14,3,3,5,4,1,4,0
42,0.14956855225311602,1396,0.1383975026014568,6,3,0.13577586206896552,1,1911,3,0.17006802721088435,83,3,3,0.02533683182797013,1,0.12481426448736999,13348,14842,9,0.16122448979591836,0.10436432637571158,13,3,2,80,1,18,3,4,13,7,5,7,0
31,0.14956855225311602,1079,0.2062780269058296,10,2,0.13577586206896552,1,1912,3,0.14795918367346939,86,3,2,0.17484662576687046,4,0.10091743119266336,6583,20115,2,0.16122448979591836,0.30528846153846156,11,3,4,80,1,8,2,3,5,2,1,4,0
34,0.14956855225311602,735,0.2062780269058296,3,1,0.13577586206896552,1,1915,4,0.14795918367346939,75,2,2,0.17484662576687046,4,0.12481426448736999,8103,16495,3,0.16122448979591836,0.30528846153846156,12,3,3,80,0,9,3,2,4,2,0,1,0
31,0.14956855225311602,471,0.1383975026014568,4,3,0.13577586206896552,1,1916,1,0.14795918367346939,62,4,1,0.23938223937897848,3,0.10091743119266336,3978,16031,8,0.16122448979591836,0.10436432637571158,12,3,2,80,1,4,0,2,2,2,2,2,0
26,0.2490974729235817,1096,0.1383975026014568,6,3,0.13420118338933018,1,1918,3,0.17006802721088435,61,4,1,0.23938223937897848,4,0.12481426448736999,2544,7102,0,0.16122448979591836,0.10436432637571158,18,3,1,80,1,8,3,3,7,7,7,7,0
45,0.2490974729235817,1297,0.1383975026014568,1,4,0.13577586206896552,1,1922,2,0.17006802721088435,44,3,2,0.06870368828064846,3,0.2553191489361702,5399,14511,4,0.16122448979591836,0.10436432637571158,12,3,3,80,0,12,3,3,4,2,0,3,0
33,0.14956855225311602,217,0.2062780269058296,10,4,0.22012573203437844,1,1924,2,0.17006802721088435,43,3,2,0.17484662576687046,3,0.2553191489361702,5487,10410,1,0.16122448979591836,0.10436432637571158,14,3,2,80,0,10,2,2,10,4,0,9,0
28,0.2490974729235817,783,0.2062780269058296,1,2,0.14686468646864687,1,1927,3,0.17006802721088435,42,2,2,0.17484662576687046,4,0.12481426448736999,6834,19255,1,0.16122448979591836,0.30528846153846156,12,3,3,80,1,7,2,3,7,7,0,7,0
29,0.2490974729235817,746,0.2062780269058296,24,3,0.24242313209808733,1,1928,3,0.17006802721088435,45,4,1,0.3971571172349599,1,0.2553191489361702,1091,10642,1,0.16122448979591836,0.10436432637571158,17,3,4,80,0,1,3,3,1,0,0,0,1
39,0.08000018359368788,1251,0.2062780269058296,21,4,0.14686468646864687,1,1929,1,0.14795918367346939,32,1,2,0.17484662576687046,3,0.12481426448736999,5736,3987,6,0.16122448979591836,0.10436432637571158,19,3,3,80,1,10,1,3,3,2,1,2,0
27,0.14956855225311602,1354,0.1383975026014568,2,4,0.24242313209808733,1,1931,2,0.17006802721088435,41,3,1,0.16095890410958943,2,0.12481426448736999,2226,6073,1,0.16122448979591836,0.10436432637571158,11,3,3,80,1,6,3,2,5,3,1,2,0
34,0.2490974729235817,735,0.1383975026014568,22,4,0.13420118338933018,1,1932,3,0.17006802721088435,86,2,2,0.16095890410958943,4,0.12481426448736999,5747,26496,1,0.16122448979591836,0.30528846153846156,15,3,2,80,0,16,3,3,15,10,6,11,0
28,0.14956855225311602,1475,0.2062780269058296,13,2,0.22012573203437844,1,1933,4,0.14795918367346939,84,3,2,0.17484662576687046,3,0.2553191489361702,9854,23352,3,0.16122448979591836,0.30528846153846156,11,3,4,80,0,6,0,3,2,0,2,2,1
47,0.08000018359368788,1169,0.1383975026014568,14,4,0.24242313209808733,1,1934,3,0.17006802721088435,64,3,2,0.16095890410958943,2,0.12481426448736999,5467,2125,8,0.16122448979591836,0.10436432637571158,18,3,3,80,1,16,4,4,8,7,1,7,0
56,0.14956855225311602,1443,0.2062780269058296,11,5,0.22012573203437844,1,1935,4,0.14795918367346939,89,2,2,0.17484662576687046,1,0.12481426448736999,5380,20328,4,0.16122448979591836,0.10436432637571158,16,3,3,80,1,6,3,3,0,0,0,0,0
39,0.14956855225311602,867,0.1383975026014568,9,2,0.13577586206896552,1,1936,1,0.17006802721088435,87,3,2,0.06896586105729074,1,0.12481426448736999,5151,12315,1,0.16122448979591836,0.10436432637571158,25,4,4,80,1,10,3,3,10,0,7,9,0
38,0.2490974729235817,1394,0.1383975026014568,8,3,0.13577586206896552,1,1937,4,0.14795918367346939,58,2,2,0.16095890410958943,2,0.10091743119266336,2133,18115,1,0.16122448979591836,0.30528846153846156,16,3,3,80,1,20,3,3,20,11,0,7,0
58,0.14956855225311602,605,0.2062780269058296,21,3,0.14686468646864687,1,1938,4,0.14795918367346939,72,3,4,0.04905041685272943,4,0.12481426448736999,17875,11761,4,0.16122448979591836,0.30528846153846156,13,3,3,80,1,29,2,2,1,0,0,0,0
32,0.2490974729235817,238,0.1383975026014568,5,2,0.14686468646864687,1,1939,1,0.14795918367346939,47,4,1,0.16095890410958943,3,0.2553191489361702,2432,15318,3,0.16122448979591836,0.30528846153846156,14,3,1,80,0,8,2,3,4,1,0,3,1
38,0.14956855225311602,1206,0.1383975026014568,9,2,0.14686468646864687,1,1940,2,0.17006802721088435,71,3,1,0.16095890410958943,4,0.10091743119266336,4771,14293,2,0.16122448979591836,0.10436432637571158,19,3,4,80,2,10,0,4,5,2,0,3,0
49,0.2490974729235817,1064,0.1383975026014568,2,1,0.14686468646864687,1,1941,2,0.17006802721088435,42,3,5,0.02533683182797013,4,0.12481426448736999,19161,13738,3,0.16122448979591836,0.10436432637571158,15,3,4,80,0,28,3,3,5,4,4,3,0
42,0.14956855225311602,419,0.2062780269058296,12,4,0.22012573203437844,1,1943,2,0.17006802721088435,77,3,2,0.17484662576687046,4,0.10091743119266336,5087,2900,3,0.16122448979591836,0.30528846153846156,12,3,3,80,2,14,4,3,0,0,0,0,0
27,0.2490974729235817,1337,0.19008460036286423,22,3,0.22673012399864786,1,1944,1,0.14795918367346939,58,2,1,0.22804546072229726,2,0.12481426448736999,2863,19555,1,0.16122448979591836,0.10436432637571158,12,3,1,80,0,1,2,3,1,0,0,0,1
35,0.14956855225311602,682,0.2062780269058296,18,4,0.13577586206896552,1,1945,2,0.17006802721088435,71,3,2,0.17484662576687046,1,0.12481426448736999,5561,15975,0,0.16122448979591836,0.10436432637571158,16,3,4,80,1,6,2,1,5,3,0,4,0
28,0.08000018359368788,1103,0.1383975026014568,16,3,0.13577586206896552,1,1947,3,0.17006802721088435,49,3,1,0.16095890410958943,3,0.2553191489361702,2144,2122,1,0.16122448979591836,0.10436432637571158,14,3,3,80,0,5,3,2,5,3,1,4,0
31,0.08000018359368788,976,0.1383975026014568,3,2,0.13577586206896552,1,1948,3,0.17006802721088435,48,3,1,0.16095890410958943,1,0.10091743119266336,3065,3995,1,0.16122448979591836,0.30528846153846156,13,3,4,80,1,4,3,4,4,2,2,3,0
36,0.08000018359368788,1351,0.1383975026014568,9,4,0.14686468646864687,1,1949,1,0.17006802721088435,66,4,1,0.23938223937897848,2,0.12481426448736999,2810,9238,1,0.16122448979591836,0.10436432637571158,22,4,2,80,0,5,3,3,5,4,0,2,0
34,0.14956855225311602,937,0.2062780269058296,1,3,0.22012573203437844,1,1950,1,0.17006802721088435,32,3,3,0.17484662576687046,4,0.2553191489361702,9888,6770,1,0.16122448979591836,0.10436432637571158,21,4,1,80,0,14,3,2,14,8,2,1,0
34,0.14956855225311602,1239,0.2062780269058296,13,4,0.13577586206896552,1,1951,4,0.17006802721088435,39,3,3,0.17484662576687046,3,0.10091743119266336,8628,22914,1,0.16122448979591836,0.10436432637571158,18,3,3,80,1,9,2,2,8,7,1,1,0
26,0.14956855225311602,157,0.1383975026014568,1,3,0.13577586206896552,1,1952,3,0.17006802721088435,95,3,1,0.23938223937897848,1,0.2553191489361702,2867,20006,0,0.16122448979591836,0.10436432637571158,13,3,4,80,0,8,6,2,7,7,7,6,0
29,0.14956855225311602,136,0.1383975026014568,1,3,0.14686468646864687,1,1954,1,0.17006802721088435,89,3,2,0.06870368828064846,1,0.12481426448736999,5373,6225,0,0.16122448979591836,0.10436432637571158,12,3,1,80,1,6,5,2,5,3,0,2,0
32,0.08000018359368788,1146,0.1383975026014568,15,4,0.13577586206896552,1,1955,3,0.14795918367346939,34,3,2,0.06870368828064846,4,0.10091743119266336,6667,16542,5,0.16122448979591836,0.10436432637571158,18,3,2,80,1,9,6,3,5,1,1,2,0
31,0.2490974729235817,1125,0.1383975026014568,1,3,0.14686468646864687,1,1956,4,0.17006802721088435,48,1,2,0.16095890410958943,1,0.12481426448736999,5003,5771,1,0.16122448979591836,0.10436432637571158,21,4,2,80,0,10,6,3,10,8,8,7,0
28,0.14956855225311602,1404,0.1383975026014568,17,3,0.24242313209808733,1,1960,3,0.17006802721088435,32,2,1,0.23938223937897848,4,0.10091743119266336,2367,18779,5,0.16122448979591836,0.10436432637571158,12,3,1,80,1,6,2,2,4,1,0,3,1
38,0.14956855225311602,1404,0.2062780269058296,1,3,0.14686468646864687,1,1961,1,0.17006802721088435,59,2,1,0.3971571172349599,1,0.2553191489361702,2858,11473,4,0.16122448979591836,0.10436432637571158,14,3,1,80,0,20,3,2,1,0,0,0,0
35,0.14956855225311602,1224,0.2062780269058296,7,4,0.14686468646864687,1,1962,3,0.14795918367346939,55,3,2,0.17484662576687046,4,0.12481426448736999,5204,13586,1,0.16122448979591836,0.30528846153846156,11,3,4,80,0,10,2,3,10,8,0,9,0
27,0.14956855225311602,954,0.2062780269058296,9,3,0.22012573203437844,1,1965,4,0.17006802721088435,44,3,2,0.17484662576687046,4,0.2553191489361702,4105,5099,1,0.16122448979591836,0.10436432637571158,14,3,1,80,0,7,5,3,7,7,0,7,0
32,0.14956855225311602,1373,0.1383975026014568,5,4,0.14686468646864687,1,1966,4,0.17006802721088435,56,2,2,0.06896586105729074,4,0.2553191489361702,9679,10138,8,0.16122448979591836,0.10436432637571158,24,4,2,80,0,8,1,3,1,0,0,0,0
31,0.2490974729235817,754,0.2062780269058296,26,4,0.22012573203437844,1,1967,1,0.17006802721088435,63,3,2,0.17484662576687046,4,0.12481426448736999,5617,21075,1,0.16122448979591836,0.30528846153846156,11,3,3,80,0,10,4,3,10,7,0,8,1
53,0.14956855225311602,1168,0.2062780269058296,24,4,0.14686468646864687,1,1968,1,0.17006802721088435,66,3,3,0.17484662576687046,1,0.2553191489361702,10448,5843,6,0.16122448979591836,0.30528846153846156,13,3,2,80,0,15,2,2,2,2,2,2,1
54,0.14956855225311602,155,0.1383975026014568,9,2,0.14686468646864687,1,1969,1,0.14795918367346939,67,3,2,0.16095890410958943,3,0.12481426448736999,2897,22474,3,0.16122448979591836,0.10436432637571158,11,3,3,80,2,9,6,2,4,3,2,3,0
33,0.2490974729235817,1303,0.1383975026014568,7,2,0.14686468646864687,1,1970,4,0.17006802721088435,36,3,2,0.06870368828064846,3,0.10091743119266336,5968,18079,1,0.16122448979591836,0.10436432637571158,20,4,3,80,3,9,2,3,9,7,2,8,0
43,0.14956855225311602,574,0.1383975026014568,11,3,0.14686468646864687,1,1971,1,0.17006802721088435,30,3,3,0.06870368828064846,3,0.12481426448736999,7510,16873,1,0.16122448979591836,0.10436432637571158,17,3,2,80,1,10,1,3,10,9,0,9,0
38,0.2490974729235817,1444,0.19008460036286423,1,4,0.13420118338933018,1,1972,4,0.17006802721088435,88,3,1,0.22804546072229726,2,0.12481426448736999,2991,5224,0,0.16122448979591836,0.30528846153846156,11,3,2,80,1,7,2,3,6,2,1,2,0
55,0.14956855225311602,189,0.19008460036286423,26,4,0.22673012399864786,1,1973,3,0.17006802721088435,71,4,5,0.04905041685272943,2,0.12481426448736999,19636,25811,4,0.16122448979591836,0.30528846153846156,18,3,1,80,1,35,0,3,10,9,1,4,0
31,0.14956855225311602,1276,0.1383975026014568,2,1,0.13577586206896552,1,1974,4,0.14795918367346939,59,1,1,0.23938223937897848,4,0.10091743119266336,1129,17536,1,0.16122448979591836,0.30528846153846156,11,3,3,80,3,1,4,3,1,0,0,0,0
39,0.14956855225311602,119,0.2062780269058296,15,4,0.22012573203437844,1,1975,2,0.17006802721088435,77,3,4,0.17484662576687046,1,0.2553191489361702,13341,25098,0,0.16122448979591836,0.10436432637571158,12,3,1,80,0,21,3,3,20,8,11,10,0
42,0.08000018359368788,335,0.1383975026014568,23,2,0.14686468646864687,1,1976,4,0.17006802721088435,37,2,2,0.16095890410958943,3,0.2553191489361702,4332,14811,1,0.16122448979591836,0.10436432637571158,12,3,4,80,0,20,2,3,20,9,3,7,0
31,0.08000018359368788,697,0.1383975026014568,10,3,0.13577586206896552,1,1979,3,0.14795918367346939,40,3,3,0.02533683182797013,3,0.12481426448736999,11031,26862,4,0.16122448979591836,0.10436432637571158,20,4,3,80,1,13,2,4,11,7,4,8,0
54,0.14956855225311602,157,0.1383975026014568,10,3,0.13577586206896552,1,1980,3,0.14795918367346939,77,3,2,0.06896586105729074,1,0.2553191489361702,4440,25198,6,0.16122448979591836,0.30528846153846156,19,3,4,80,0,9,3,3,5,2,1,4,0
24,0.14956855225311602,771,0.1383975026014568,1,2,0.14686468646864687,1,1981,2,0.17006802721088435,45,2,2,0.06870368828064846,3,0.2553191489361702,4617,14120,1,0.16122448979591836,0.10436432637571158,12,3,2,80,0,4,2,2,4,3,1,2,0
23,0.14956855225311602,571,0.1383975026014568,12,2,0.13420118338933018,1,1982,4,0.17006802721088435,78,3,1,0.23938223937897848,4,0.2553191489361702,2647,13672,1,0.16122448979591836,0.10436432637571158,13,3,3,80,0,5,6,4,5,2,1,4,0
40,0.2490974729235817,692,0.1383975026014568,11,3,0.24242313209808733,1,1985,4,0.14795918367346939,73,3,2,0.23938223937897848,3,0.12481426448736999,6323,26849,1,0.16122448979591836,0.10436432637571158,11,3,1,80,1,10,2,4,10,9,9,4,0
40,0.14956855225311602,444,0.2062780269058296,2,2,0.22012573203437844,1,1986,2,0.14795918367346939,92,3,2,0.17484662576687046,2,0.12481426448736999,5677,4258,3,0.16122448979591836,0.10436432637571158,14,3,3,80,1,15,4,3,11,8,5,10,0
25,0.14956855225311602,309,0.19008460036286423,2,3,0.22673012399864786,1,1987,3,0.14795918367346939,82,3,1,0.22804546072229726,2,0.12481426448736999,2187,19655,4,0.16122448979591836,0.10436432637571158,14,3,3,80,0,6,3,3,2,0,1,2,0
30,0.14956855225311602,911,0.1383975026014568,1,2,0.13577586206896552,1,1989,4,0.17006802721088435,76,3,1,0.23938223937897848,2,0.12481426448736999,3748,4077,1,0.16122448979591836,0.10436432637571158,13,3,3,80,0,12,6,2,12,8,1,7,0
25,0.14956855225311602,977,0.1383975026014568,2,1,0.13420118338933018,1,1992,4,0.17006802721088435,57,3,1,0.23938223937897848,3,0.10091743119266336,3977,7298,6,0.16122448979591836,0.30528846153846156,19,3,3,80,1,7,2,2,2,2,0,2,0
47,0.14956855225311602,1180,0.1383975026014568,25,3,0.13577586206896552,1,1993,1,0.17006802721088435,84,3,3,0.06870368828064846,3,0.2553191489361702,8633,13084,2,0.16122448979591836,0.10436432637571158,23,4,2,80,0,25,3,3,17,14,12,11,0
33,0.08000018359368788,1313,0.1383975026014568,1,2,0.13577586206896552,1,1994,2,0.17006802721088435,59,2,1,0.23938223937897848,3,0.10091743119266336,2008,20439,1,0.16122448979591836,0.10436432637571158,12,3,3,80,3,1,2,2,1,1,0,0,0
38,0.14956855225311602,1321,0.2062780269058296,1,4,0.14686468646864687,1,1995,4,0.17006802721088435,86,3,2,0.17484662576687046,2,0.12481426448736999,4440,7636,0,0.16122448979591836,0.10436432637571158,15,3,1,80,2,16,3,3,15,13,5,8,0
31,0.14956855225311602,1154,0.2062780269058296,2,2,0.14686468646864687,1,1996,1,0.17006802721088435,54,3,1,0.3971571172349599,3,0.12481426448736999,3067,6393,0,0.16122448979591836,0.10436432637571158,19,3,3,80,1,3,1,3,2,2,1,2,0
